video_id,duration_sec,frames_per_sec,width,height,rn
R116037,19.286,29.97,640,360,16037
R116038,30.197,29.97,480,360,16038
R116039,10.478,29.97,480,360,16039
R116040,26.027,29.97,480,360,16040
R116041,7.441,29.97,640,360,16041
R116042,51.677,23.976,640,360,16042
R116043,42.61,29.97,480,360,16043
R116044,22.0,24.0,640,360,16044
R116045,60.0,24.0,640,360,16045
R116046,6.841,29.97,480,360,16046
R116047,60.027,29.97,640,360,16047
R116048,36.037,29.97,480,360,16048
R116049,5.4,25.0,480,360,16049
R116050,23.557,29.97,480,360,16050
R116051,18.619,29.97,640,360,16051
R116052,7.808,29.97,544,360,16052
R116053,11.28,25.0,640,360,16053
R116054,19.553,29.97,480,360,16054
R116055,45.212,29.97,480,360,16055
R116056,7.775,29.97,480,360,16056
R116057,18.219,29.97,480,360,16057
R116058,37.0,24.0,544,360,16058
R116059,51.552,29.97,480,360,16059
R116060,12.546,29.97,480,360,16060
R116061,35.236,29.97,640,360,16061
R116062,41.008,29.97,640,360,16062
R116063,31.5,24.0,640,360,16063
R116064,45.92,25.0,480,360,16064
R116065,30.531,29.97,640,360,16065
R116066,16.24,25.0,480,360,16066
R116067,15.916,29.97,480,360,16067
R116068,14.015,29.97,480,360,16068
R116069,7.575,29.97,640,360,16069
R116070,47.248,29.97,568,320,16070
R116071,11.012,29.97,480,360,16071
R116072,37.271,29.97,480,360,16072
R116073,22.99,29.97,480,360,16073
R116074,12.346,29.97,640,360,16074
R116075,40.541,29.97,480,360,16075
R116076,8.009,29.97,480,360,16076
R116077,34.335,29.97,640,360,16077
R116078,53.04,25.0,640,360,16078
R116079,60.027,29.97,480,360,16079
R116080,46.16,25.0,640,360,16080
R116081,19.954,29.97,360,480,16081
R116082,49.216,29.97,360,480,16082
R116083,17.718,29.97,480,360,16083
R116084,30.331,29.97,640,360,16084
R116085,60.027,29.97,640,360,16085
R116086,60.027,29.97,480,360,16086
R116087,20.988,29.97,480,360,16087
R116088,11.012,29.97,640,360,16088
R116089,18.319,29.97,480,360,16089
R116090,60.019,23.976,480,360,16090
R116091,31.032,29.97,480,360,16091
R116092,20.755,29.97,544,360,16092
R116093,29.989,23.976,480,360,16093
R116094,51.185,29.97,480,360,16094
R116095,5.506,29.97,480,360,16095
R116096,32.867,29.97,480,360,16096
R116097,18.452,29.97,640,360,16097
R116098,47.248,29.97,480,360,16098
R116099,12.446,29.97,640,360,16099
R116100,12.888,23.976,640,360,16100
R116101,7.008,29.97,640,360,16101
R116102,27.153,23.976,480,360,16102
R116103,28.763,29.97,360,640,16103
R116104,6.307,29.97,640,360,16104
R116105,26.027,23.976,480,360,16105
R116106,11.445,29.97,480,360,16106
R116107,41.275,29.97,480,360,16107
R116108,23.324,29.97,480,360,16108
R116109,28.029,29.97,640,360,16109
R116110,56.457,29.97,640,360,16110
R116111,19.487,29.97,480,360,16111
R116112,26.36,29.97,640,360,16112
R116113,60.027,29.97,640,360,16113
R116114,45.579,29.97,640,360,16114
R116115,60.0,24.0,640,360,16115
R116116,60.027,29.97,640,360,16116
R116117,47.548,29.97,640,360,16117
R116118,29.063,29.97,640,360,16118
R116119,60.027,29.97,640,360,16119
R116120,5.573,29.97,480,360,16120
R116121,12.013,29.97,480,360,16121
R116122,34.769,29.97,480,360,16122
R116123,32.24,25.0,640,360,16123
R116124,14.048,29.97,480,360,16124
R116125,8.509,29.97,480,360,16125
R116126,14.982,29.97,360,480,16126
R116127,60.027,29.97,480,360,16127
R116128,21.255,29.97,544,360,16128
R116129,60.027,29.97,480,360,16129
R116130,46.047,29.97,640,360,16130
R116131,16.183,29.97,544,360,16131
R116132,39.96,25.0,480,360,16132
R116133,60.027,29.97,640,360,16133
R116134,30.031,29.97,640,360,16134
R116135,12.48,29.97,480,360,16135
R116136,60.027,29.97,480,360,16136
R116137,54.959,24.0,640,360,16137
R116138,27.595,29.97,480,360,16138
R116139,34.669,29.97,480,360,16139
R116140,89.99,29.97,480,360,16140
R116141,46.514,29.97,480,360,16141
R116142,33.134,29.97,480,360,16142
R116143,35.069,29.97,568,320,16143
R116144,15.016,29.97,480,360,16144
R116145,23.657,29.97,480,360,16145
R116146,10.878,29.97,608,360,16146
R116147,8.009,29.97,640,360,16147
R116148,17.718,29.97,640,360,16148
R116149,36.003,29.97,480,360,16149
R116150,30.131,29.97,480,360,16150
R116151,60.0,25.0,640,360,16151
R116152,22.323,29.97,480,360,16152
R116153,60.027,29.97,640,360,16153
R116154,5.506,29.97,640,360,16154
R116155,24.725,29.97,480,360,16155
R116156,8.642,29.97,640,360,16156
R116157,30.431,29.97,480,360,16157
R116158,10.644,29.97,480,360,16158
R116159,27.628,29.97,480,360,16159
R116160,60.027,29.97,480,360,16160
R116161,37.371,29.97,640,360,16161
R116162,13.714,29.97,640,360,16162
R116163,38.939,29.97,640,360,16163
R116164,15.182,29.97,480,360,16164
R116165,60.027,29.97,640,360,16165
R116166,39.373,29.97,480,360,16166
R116167,60.019,23.976,640,360,16167
R116168,60.027,29.97,480,360,16168
R116169,60.019,23.976,640,360,16169
R116170,51.052,29.97,480,360,16170
R116171,21.622,29.97,480,360,16171
R116172,8.676,29.97,480,360,16172
R116173,33.2,29.97,480,360,16173
R116174,11.24,25.0,480,360,16174
R116175,60.027,29.97,640,360,16175
R116176,43.16,25.0,640,360,16176
R116177,25.0,24.0,640,360,16177
R116178,11.345,29.97,480,360,16178
R116179,10.177,29.97,480,360,16179
R116180,51.018,29.97,480,360,16180
R116181,26.28,25.0,480,360,16181
R116182,60.027,29.97,640,360,16182
R116183,14.615,29.97,640,360,16183
R116184,40.04,25.0,640,360,16184
R116185,12.079,29.97,360,640,16185
R116186,60.027,29.97,480,360,16186
R116187,11.045,29.97,640,360,16187
R116188,60.027,29.97,608,360,16188
R116189,60.019,23.976,640,360,16189
R116190,13.047,29.97,640,360,16190
R116191,60.019,23.976,480,360,16191
R116192,58.225,23.976,640,360,16192
R116193,6.5,24.0,360,544,16193
R116194,19.36,25.0,640,360,16194
R116195,16.934,23.976,640,360,16195
R116196,37.171,29.97,640,360,16196
R116197,49.016,29.97,544,360,16197
R116198,31.699,29.97,480,360,16198
R116199,35.036,29.97,640,360,16199
R116200,38.789,23.976,480,360,16200
R116201,57.625,29.97,480,360,16201
R116202,13.264,23.976,640,360,16202
R116203,47.715,23.976,640,360,16203
R116204,47.214,29.97,480,360,16204
R116205,12.78,29.97,640,360,16205
R116206,12.079,29.97,360,640,16206
R116207,17.018,29.97,480,360,16207
R116208,45.72,25.0,480,360,16208
R116209,15.85,29.97,480,360,16209
R116210,5.806,29.97,640,360,16210
R116211,28.462,29.97,640,360,16211
R116212,34.035,23.976,640,360,16212
R116213,37.0,24.0,640,360,16213
R116214,24.025,29.97,480,360,16214
R116215,54.989,29.97,640,360,16215
R116216,36.037,29.97,640,360,16216
R116217,39.273,29.97,480,360,16217
R116218,58.24,25.0,480,360,16218
R116219,25.993,29.97,480,360,16219
R116220,60.027,29.97,480,360,16220
R116221,14.281,29.97,480,360,16221
R116222,23.657,29.97,360,480,16222
R116223,20.021,29.97,640,360,16223
R116224,29.989,23.976,480,360,16224
R116225,40.608,29.97,480,360,16225
R116226,39.04,29.97,640,360,16226
R116227,9.677,29.97,640,360,16227
R116228,60.027,29.97,480,360,16228
R116229,24.825,29.97,640,360,16229
R116230,17.785,29.97,640,360,16230
R116231,60.027,29.97,480,360,16231
R116232,54.555,29.97,480,360,16232
R116233,60.0,24.0,640,360,16233
R116234,41.042,29.97,480,360,16234
R116235,17.018,29.97,480,360,16235
R116236,15.449,29.97,480,360,16236
R116237,21.96,25.0,480,360,16237
R116238,18.0,25.0,480,360,16238
R116239,52.553,23.976,480,360,16239
R116240,16.517,29.97,480,360,16240
R116241,60.027,29.97,640,360,16241
R116242,22.79,29.97,500,332,16242
R116243,15.84,25.0,640,360,16243
R116244,16.017,29.97,480,360,16244
R116245,60.027,29.97,480,360,16245
R116246,44.0,24.0,640,360,16246
R116247,8.476,29.97,640,360,16247
R116248,25.993,29.97,500,332,16248
R116249,34.535,29.97,480,360,16249
R116250,44.078,29.97,640,360,16250
R116251,32.299,29.97,640,360,16251
R116252,25.8,25.0,640,360,16252
R116253,6.75,24.0,360,544,16253
R116254,17.518,29.97,480,360,16254
R116255,41.876,29.97,480,360,16255
R116256,24.12,25.0,480,360,16256
R116257,52.52,29.97,500,332,16257
R116258,9.01,29.97,480,360,16258
R116259,60.027,29.97,480,360,16259
R116260,27.862,29.97,480,360,16260
R116261,8.976,29.97,640,360,16261
R116262,20.287,29.97,480,360,16262
R116263,25.292,29.97,640,360,16263
R116264,60.027,29.97,640,360,16264
R116265,28.462,29.97,640,360,16265
R116266,54.488,29.97,480,360,16266
R116267,60.027,29.97,640,360,16267
R116268,47.815,29.97,480,360,16268
R116269,43.044,29.97,640,360,16269
R116270,21.334,24.0,360,640,16270
R116271,12.013,29.97,480,360,16271
R116272,60.027,29.97,640,360,16272
R116273,60.027,29.97,640,360,16273
R116274,60.027,29.97,640,360,16274
R116275,60.019,23.976,640,360,16275
R116276,21.834,24.0,640,360,16276
R116277,60.027,29.97,640,360,16277
R116278,24.759,29.97,640,360,16278
R116279,17.935,23.976,360,480,16279
R116280,20.788,29.97,480,360,16280
R116281,16.55,29.97,640,360,16281
R116282,10.125,24.0,640,360,16282
R116283,24.325,29.97,640,360,16283
R116284,26.16,29.97,480,360,16284
R116285,29.488,23.976,480,360,16285
R116286,54.088,29.97,568,320,16286
R116287,29.53,29.97,640,360,16287
R116288,60.027,29.97,480,360,16288
R116289,31.699,29.97,480,360,16289
R116290,39.206,29.97,480,360,16290
R116291,23.324,29.97,544,360,16291
R116292,11.412,29.97,360,640,16292
R116293,60.027,29.97,480,360,16293
R116294,29.447,23.976,480,360,16294
R116295,30.331,29.97,640,360,16295
R116296,17.0,24.0,544,360,16296
R116297,30.598,29.97,480,360,16297
R116298,31.866,29.97,480,360,16298
R116299,29.663,29.97,480,360,16299
R116300,19.553,29.97,480,360,16300
R116301,11.345,29.97,480,360,16301
R116302,33.134,29.97,480,360,16302
R116303,18.719,29.97,640,360,16303
R116304,44.745,29.97,640,360,16304
R116305,19.854,29.97,360,640,16305
R116306,8.976,29.97,640,360,16306
R116307,17.485,29.97,480,360,16307
R116308,18.052,29.97,568,320,16308
R116309,60.027,29.97,480,360,16309
R116310,6.073,29.97,480,360,16310
R116311,38.305,29.97,640,360,16311
R116312,41.208,29.97,640,360,16312
R116313,14.615,29.97,640,360,16313
R116314,25.593,29.97,544,360,16314
R116315,16.517,29.97,480,360,16315
R116316,14.89,23.976,640,360,16316
R116317,34.56,25.0,640,360,16317
R116318,39.04,29.97,360,640,16318
R116319,16.017,29.97,480,360,16319
R116320,14.515,29.97,640,360,16320
R116321,32.4,29.97,640,360,16321
R116322,26.06,29.97,640,360,16322
R116323,42.125,24.0,640,360,16323
R116324,30.998,29.97,480,360,16324
R116325,60.027,29.97,480,360,16325
R116326,12.24,25.0,480,360,16326
R116327,44.578,29.97,480,360,16327
R116328,10.044,29.97,640,360,16328
R116329,35.036,29.97,480,360,16329
R116330,19.954,29.97,480,360,16330
R116331,9.01,29.97,480,360,16331
R116332,60.027,29.97,480,360,16332
R116333,25.559,29.97,640,360,16333
R116334,39.04,29.97,480,360,16334
R116335,13.139,23.976,480,360,16335
R116336,6.34,29.97,640,360,16336
R116337,10.211,29.97,480,360,16337
R116338,29.0,24.0,640,360,16338
R116339,11.312,29.97,480,360,16339
R116340,24.291,29.97,640,360,16340
R116341,40.207,29.97,640,360,16341
R116342,6.54,29.97,360,480,16342
R116343,31.766,29.97,640,360,16343
R116344,23.491,29.97,480,360,16344
R116345,25.693,29.97,640,360,16345
R116346,59.56,25.0,640,360,16346
R116347,17.885,29.97,640,360,16347
R116348,60.027,29.97,480,360,16348
R116349,13.014,29.97,480,360,16349
R116350,15.167,24.0,640,360,16350
R116351,60.027,29.97,480,360,16351
R116352,28.863,29.97,640,360,16352
R116353,53.971,23.976,640,360,16353
R116354,19.253,29.97,480,360,16354
R116355,28.662,29.97,480,360,16355
R116356,32.9,29.97,480,360,16356
R116357,10.011,29.97,640,360,16357
R116358,48.849,29.97,480,360,16358
R116359,44.211,29.97,640,360,16359
R116360,17.0,24.0,640,360,16360
R116361,31.565,29.97,640,360,16361
R116362,31.832,29.97,480,360,16362
R116363,31.866,29.97,480,360,16363
R116364,13.556,23.976,480,360,16364
R116365,33.034,29.97,480,360,16365
R116366,60.027,29.97,480,360,16366
R116367,38.539,29.97,480,360,16367
R116368,10.544,29.97,568,320,16368
R116369,27.995,29.97,480,360,16369
R116370,13.748,29.97,480,360,16370
R116371,33.159,23.976,640,360,16371
R116372,24.959,29.97,480,360,16372
R116373,10.08,25.0,480,360,16373
R116374,48.799,23.976,640,360,16374
R116375,60.019,23.976,640,360,16375
R116376,6.24,29.97,640,360,16376
R116377,14.615,29.97,480,360,16377
R116378,37.772,29.97,480,360,16378
R116379,33.0,29.97,640,360,16379
R116380,13.614,29.97,640,360,16380
R116381,60.027,29.97,480,360,16381
R116382,60.027,29.97,640,360,16382
R116383,14.724,23.976,480,360,16383
R116384,36.037,29.97,480,360,16384
R116385,27.995,29.97,640,360,16385
R116386,12.446,29.97,480,360,16386
R116387,32.266,29.97,480,360,16387
R116388,34.368,29.97,640,360,16388
R116389,30.031,29.97,640,360,16389
R116390,41.542,24.0,640,360,16390
R116391,60.027,29.97,480,360,16391
R116392,22.623,29.97,480,360,16392
R116393,9.959,24.0,640,360,16393
R116394,54.355,29.97,480,360,16394
R116395,10.411,29.97,640,360,16395
R116396,10.611,29.97,480,360,16396
R116397,17.084,29.97,640,360,16397
R116398,25.026,29.97,480,360,16398
R116399,20.788,29.97,480,360,16399
R116400,38.973,29.97,640,360,16400
R116401,60.027,29.97,480,360,16401
R116402,60.027,29.97,480,360,16402
R116403,6.64,29.97,480,360,16403
R116404,60.027,29.97,360,480,16404
R116405,19.72,29.97,568,320,16405
R116406,49.25,29.97,640,360,16406
R116407,6.54,29.97,360,368,16407
R116408,35.369,29.97,480,360,16408
R116409,15.016,29.97,360,368,16409
R116410,13.139,23.976,640,360,16410
R116411,24.558,29.97,640,360,16411
R116412,40.908,29.97,640,360,16412
R116413,60.0,24.0,360,640,16413
R116414,40.541,29.97,480,360,16414
R116415,37.905,29.97,480,360,16415
R116416,60.027,29.97,480,360,16416
R116417,37.071,29.97,480,360,16417
R116418,51.452,29.97,480,360,16418
R116419,5.139,29.97,640,360,16419
R116420,12.179,29.97,640,360,16420
R116421,40.307,29.97,480,360,16421
R116422,24.025,29.97,480,360,16422
R116423,36.537,29.97,640,360,16423
R116424,44.345,29.97,480,360,16424
R116425,10.644,29.97,640,360,16425
R116426,15.0,24.0,640,360,16426
R116427,15.116,29.97,640,360,16427
R116428,21.322,29.97,640,360,16428
R116429,13.047,29.97,640,360,16429
R116430,51.052,29.97,480,360,16430
R116431,51.852,29.97,640,360,16431
R116432,50.584,29.97,568,320,16432
R116433,30.564,29.97,500,332,16433
R116434,15.716,29.97,640,360,16434
R116435,14.982,29.97,640,360,16435
R116436,9.944,29.97,480,360,16436
R116437,28.629,29.97,480,360,16437
R116438,46.047,29.97,480,360,16438
R116439,28.496,29.97,640,360,16439
R116440,15.983,29.97,480,360,16440
R116441,60.027,29.97,640,360,16441
R116442,9.51,29.97,640,360,16442
R116443,12.613,29.97,480,360,16443
R116444,19.687,23.976,480,360,16444
R116445,30.164,29.97,640,360,16445
R116446,60.027,29.97,480,360,16446
R116447,28.84,25.0,640,360,16447
R116448,13.614,29.97,480,360,16448
R116449,14.348,29.97,480,360,16449
R116450,7.708,29.97,480,360,16450
R116451,60.027,29.97,480,360,16451
R116452,23.724,29.97,544,360,16452
R116453,60.0,24.0,640,360,16453
R116454,7.133,23.976,640,360,16454
R116455,60.027,29.97,480,360,16455
R116456,30.698,29.97,480,360,16456
R116457,16.25,29.97,640,360,16457
R116458,15.449,29.97,480,360,16458
R116459,35.836,29.97,544,360,16459
R116460,13.748,29.97,480,360,16460
R116461,8.009,29.97,640,360,16461
R116462,21.055,29.97,640,360,16462
R116463,43.077,29.97,544,360,16463
R116464,60.027,29.97,480,360,16464
R116465,5.506,29.97,640,360,16465
R116466,6.34,29.97,480,360,16466
R116467,6.474,29.97,360,368,16467
R116468,12.713,29.97,640,360,16468
R116469,60.0,24.0,544,360,16469
R116470,13.481,29.97,640,360,16470
R116471,42.043,23.976,640,360,16471
R116472,5.473,29.97,544,360,16472
R116473,51.485,29.97,640,360,16473
R116474,60.0,25.0,480,360,16474
R116475,5.573,29.97,640,360,16475
R116476,23.024,29.97,640,360,16476
R116477,30.698,29.97,640,360,16477
R116478,34.235,29.97,608,360,16478
R116479,60.027,29.97,640,360,16479
R116480,15.016,29.97,640,360,16480
R116481,60.027,29.97,640,360,16481
R116482,31.766,29.97,480,360,16482
R116483,31.966,29.97,480,360,16483
R116484,60.027,29.97,480,360,16484
R116485,37.038,29.97,480,360,16485
R116486,30.631,29.97,480,360,16486
R116487,20.254,29.97,480,360,16487
R116488,11.042,24.0,640,360,16488
R116489,20.988,29.97,640,360,16489
R116490,39.106,29.97,640,360,16490
R116491,14.315,29.97,360,640,16491
R116492,60.027,29.97,480,360,16492
R116493,9.01,29.97,640,360,16493
R116494,22.523,29.97,640,360,16494
R116495,21.555,29.97,640,360,16495
R116496,25.0,24.0,640,360,16496
R116497,8.509,29.97,640,360,16497
R116498,21.756,29.97,640,360,16498
R116499,54.388,29.97,480,360,16499
R116500,26.093,29.97,480,360,16500
R116501,33.601,29.97,640,360,16501
R116502,60.027,29.97,608,360,16502
R116503,30.531,29.97,568,320,16503
R116504,11.345,29.97,480,360,16504
R116505,15.516,29.97,640,360,16505
R116506,36.604,29.97,480,360,16506
R116507,30.331,29.97,480,360,16507
R116508,29.88,25.0,480,360,16508
R116509,38.164,23.976,480,322,16509
R116510,15.316,29.97,480,360,16510
R116511,37.672,29.97,480,360,16511
R116512,23.424,29.97,480,360,16512
R116513,60.027,29.97,480,360,16513
R116514,11.979,29.97,480,360,16514
R116515,21.288,29.97,480,360,16515
R116516,13.614,29.97,640,360,16516
R116517,14.382,29.97,480,360,16517
R116518,25.709,24.0,640,360,16518
R116519,26.027,29.97,480,360,16519
R116520,60.027,29.97,480,360,16520
R116521,36.837,29.97,360,640,16521
R116522,60.0,24.0,640,360,16522
R116523,60.0,24.0,640,360,16523
R116524,15.416,29.97,640,360,16524
R116525,29.397,29.97,360,640,16525
R116526,60.0,24.0,640,360,16526
R116527,36.303,29.97,480,360,16527
R116528,33.3,29.97,480,360,16528
R116529,29.697,29.97,480,360,16529
R116530,15.883,29.97,640,360,16530
R116531,24.091,29.97,480,360,16531
R116532,20.855,29.97,480,360,16532
R116533,20.187,29.97,640,360,16533
R116534,21.6,25.0,480,360,16534
R116535,20.0,25.0,480,360,16535
R116536,28.48,25.0,528,360,16536
R116537,13.414,29.97,480,360,16537
R116538,33.734,29.97,480,360,16538
R116539,27.028,29.97,480,360,16539
R116540,30.698,29.97,480,360,16540
R116541,60.027,29.97,480,360,16541
R116542,57.324,29.97,640,360,16542
R116543,31.132,29.97,640,360,16543
R116544,15.016,29.97,640,360,16544
R116545,54.088,29.97,480,360,16545
R116546,6.207,29.97,640,360,16546
R116547,5.072,29.97,544,360,16547
R116548,31.699,29.97,640,360,16548
R116549,11.645,29.97,640,360,16549
R116550,34.502,29.97,480,360,16550
R116551,12.6,25.0,480,360,16551
R116552,16.517,29.97,640,360,16552
R116553,89.79,29.97,480,360,16553
R116554,12.546,29.97,640,360,16554
R116555,7.0,24.0,640,360,16555
R116556,21.088,29.97,640,360,16556
R116557,12.013,29.97,480,360,16557
R116558,40.041,29.97,480,360,16558
R116559,21.722,29.97,480,360,16559
R116560,31.198,29.97,480,360,16560
R116561,60.0,25.0,640,360,16561
R116562,60.027,29.97,480,360,16562
R116563,35.2,25.0,640,360,16563
R116564,14.949,29.97,480,360,16564
R116565,55.79,29.97,480,360,16565
R116566,44.945,29.97,640,360,16566
R116567,30.765,29.97,640,360,16567
R116568,16.017,29.97,480,360,16568
R116569,53.554,29.97,480,360,16569
R116570,40.041,29.97,480,360,16570
R116571,22.957,29.97,480,360,16571
R116572,13.014,29.97,480,360,16572
R116573,21.522,29.97,480,360,16573
R116574,12.58,29.97,480,360,16574
R116575,9.377,29.97,480,360,16575
R116576,13.114,29.97,480,360,16576
R116577,60.027,29.97,480,360,16577
R116578,25.626,29.97,480,360,16578
R116579,10.511,29.97,480,360,16579
R116580,15.049,29.97,480,360,16580
R116581,53.02,29.97,640,360,16581
R116582,60.027,29.97,480,360,16582
R116583,60.027,29.97,640,360,16583
R116584,19.02,29.97,480,360,16584
R116585,60.027,29.97,640,360,16585
R116586,39.84,29.97,544,360,16586
R116587,30.197,29.97,480,360,16587
R116588,20.855,29.97,640,352,16588
R116589,26.394,29.97,640,360,16589
R116590,8.509,29.97,480,360,16590
R116591,9.61,29.97,480,360,16591
R116592,42.643,29.97,640,360,16592
R116593,37.038,29.97,480,360,16593
R116594,32.125,24.0,480,360,16594
R116595,40.541,29.97,480,360,16595
R116596,15.216,29.97,544,360,16596
R116597,35.836,29.97,640,360,16597
R116598,60.027,29.97,640,360,16598
R116599,29.78,23.976,324,406,16599
R116600,60.027,29.97,640,360,16600
R116601,35.84,25.0,480,360,16601
R116602,24.525,29.97,640,360,16602
R116603,60.027,29.97,640,360,16603
R116604,21.5,24.0,640,360,16604
R116605,13.2,25.0,640,360,16605
R116606,35.102,29.97,640,360,16606
R116607,12.113,29.97,480,360,16607
R116608,13.347,29.97,480,360,16608
R116609,39.04,29.97,480,360,16609
R116610,60.027,29.97,360,640,16610
R116611,39.04,29.97,480,360,16611
R116612,19.553,29.97,480,360,16612
R116613,36.037,29.97,640,360,16613
R116614,60.027,29.97,640,360,16614
R116615,18.953,29.97,360,480,16615
R116616,18.753,29.97,480,360,16616
R116617,37.938,29.97,480,360,16617
R116618,15.216,29.97,640,360,16618
R116619,40.608,29.97,480,360,16619
R116620,13.014,29.97,480,360,16620
R116621,46.213,29.97,480,360,16621
R116622,60.027,29.97,640,360,16622
R116623,5.4,25.0,480,360,16623
R116624,19.553,29.97,480,360,16624
R116625,11.879,29.97,640,360,16625
R116626,45.588,23.976,480,360,16626
R116627,8.625,24.0,640,360,16627
R116628,25.026,29.97,480,360,16628
R116629,6.64,29.97,640,360,16629
R116630,16.017,29.97,640,360,16630
R116631,60.027,29.97,640,360,16631
R116632,14.0,24.0,360,640,16632
R116633,42.943,29.97,640,360,16633
R116634,11.345,29.97,480,360,16634
R116635,6.941,29.97,480,360,16635
R116636,60.027,29.97,360,640,16636
R116637,8.442,29.97,640,360,16637
R116638,51.218,23.976,480,320,16638
R116639,8.843,29.97,480,360,16639
R116640,20.488,29.97,544,360,16640
R116641,33.567,29.97,480,360,16641
R116642,15.95,29.97,480,360,16642
R116643,9.343,29.97,640,360,16643
R116644,38.33,23.976,640,360,16644
R116645,60.0,25.0,640,360,16645
R116646,6.707,29.97,640,360,16646
R116647,11.053,23.976,640,360,16647
R116648,9.577,29.97,480,360,16648
R116649,54.088,29.97,568,320,16649
R116650,32.7,29.97,640,360,16650
R116651,60.0,24.0,640,360,16651
R116652,11.345,29.97,640,360,16652
R116653,13.625,24.0,640,360,16653
R116654,20.021,29.97,640,360,16654
R116655,60.027,29.97,480,360,16655
R116656,5.339,29.97,480,360,16656
R116657,16.751,29.97,640,360,16657
R116658,39.073,29.97,480,360,16658
R116659,18.319,29.97,640,360,16659
R116660,12.713,29.97,360,608,16660
R116661,16.083,29.97,480,360,16661
R116662,60.027,29.97,480,360,16662
R116663,11.245,29.97,640,360,16663
R116664,22.189,29.97,480,360,16664
R116665,60.0,24.0,640,360,16665
R116666,19.954,29.97,360,480,16666
R116667,6.507,29.97,360,368,16667
R116668,11.0,24.0,640,360,16668
R116669,24.492,29.97,480,360,16669
R116670,8.442,29.97,640,360,16670
R116671,11.112,29.97,544,360,16671
R116672,24.258,29.97,640,350,16672
R116673,19.02,29.97,480,360,16673
R116674,12.313,29.97,500,332,16674
R116675,19.22,29.97,608,360,16675
R116676,38.939,29.97,640,360,16676
R116677,60.027,29.97,360,480,16677
R116678,60.027,29.97,480,360,16678
R116679,9.01,29.97,640,360,16679
R116680,7.883,23.976,480,360,16680
R116681,60.027,29.97,640,360,16681
R116682,59.827,29.97,480,360,16682
R116683,31.298,29.97,640,360,16683
R116684,60.027,29.97,640,360,16684
R116685,6.874,29.97,480,360,16685
R116686,20.721,29.97,480,360,16686
R116687,21.222,29.97,480,360,16687
R116688,11.512,29.97,640,360,16688
R116689,21.122,29.97,480,360,16689
R116690,39.306,29.97,480,360,16690
R116691,26.127,29.97,480,360,16691
R116692,13.347,29.97,360,368,16692
R116693,60.027,29.97,640,360,16693
R116694,33.934,29.97,480,360,16694
R116695,16.517,29.97,480,360,16695
R116696,60.0,24.0,640,360,16696
R116697,60.027,29.97,480,360,16697
R116698,20.921,29.97,480,360,16698
R116699,28.596,29.97,640,360,16699
R116700,12.58,29.97,480,360,16700
R116701,4.972,29.97,480,360,16701
R116702,59.56,29.97,480,360,16702
R116703,60.019,23.976,480,360,16703
R116704,60.027,29.97,480,360,16704
R116705,60.0,24.0,360,640,16705
R116706,10.011,29.97,480,360,16706
R116707,33.534,29.97,480,360,16707
R116708,44.478,29.97,480,360,16708
R116709,24.24,25.0,480,360,16709
R116710,26.627,29.97,640,360,16710
R116711,60.027,29.97,480,360,16711
R116712,49.116,29.97,544,360,16712
R116713,60.027,29.97,640,360,16713
R116714,11.045,29.97,480,360,16714
R116715,44.003,23.976,480,360,16715
R116716,60.027,29.97,640,360,16716
R116717,60.027,29.97,480,360,16717
R116718,51.552,29.97,480,360,16718
R116719,30.297,29.97,640,360,16719
R116720,25.026,23.976,640,360,16720
R116721,49.25,29.97,480,360,16721
R116722,8.309,29.97,640,360,16722
R116723,12.279,29.97,640,360,16723
R116724,48.549,29.97,640,360,16724
R116725,8.776,29.97,480,360,16725
R116726,12.246,29.97,480,360,16726
R116727,60.027,29.97,360,480,16727
R116728,43.811,29.97,480,360,16728
R116729,16.951,29.97,640,360,16729
R116730,16.183,29.97,480,360,16730
R116731,60.027,29.97,480,360,16731
R116732,60.0,24.0,544,360,16732
R116733,60.027,29.97,480,360,16733
R116734,6.474,29.97,360,368,16734
R116735,26.293,29.97,480,360,16735
R116736,60.0,25.0,640,360,16736
R116737,6.04,29.97,480,360,16737
R116738,38.539,29.97,640,360,16738
R116739,12.88,29.97,640,360,16739
R116740,33.44,25.0,640,360,16740
R116741,5.84,29.97,480,360,16741
R116742,22.189,29.97,640,360,16742
R116743,8.776,29.97,640,360,16743
R116744,58.526,29.97,640,360,16744
R116745,26.627,29.97,640,360,16745
R116746,25.026,29.97,480,360,16746
R116747,47.581,29.97,480,360,16747
R116748,30.0,24.0,640,360,16748
R116749,44.979,29.97,640,360,16749
R116750,42.71,29.97,480,360,16750
R116751,18.119,29.97,640,360,16751
R116752,8.909,29.97,320,568,16752
R116753,20.554,29.97,480,360,16753
R116754,18.786,29.97,640,360,16754
R116755,60.0,25.0,640,360,16755
R116756,5.272,29.97,360,640,16756
R116757,23.824,29.97,640,360,16757
R116758,30.064,29.97,480,360,16758
R116759,60.027,29.97,480,360,16759
R116760,21.022,29.97,480,360,16760
R116761,19.36,25.0,640,360,16761
R116762,53.487,29.97,640,360,16762
R116763,41.075,29.97,480,360,16763
R116764,50.951,29.97,640,360,16764
R116765,24.992,29.97,480,360,16765
R116766,43.144,29.97,360,640,16766
R116767,57.792,29.97,480,360,16767
R116768,26.64,25.0,480,360,16768
R116769,38.906,29.97,640,360,16769
R116770,9.777,29.97,640,360,16770
R116771,60.027,29.97,480,360,16771
