video_id,duration_sec,frames_per_sec,width,height,rn
Q104661,26.434,30.0,640,360,4661
Q104662,22.957,29.97,480,360,4662
Q104663,60.027,29.97,480,360,4663
Q104664,33.567,29.97,480,360,4664
Q104665,60.027,29.97,480,360,4665
Q104666,58.192,29.97,544,360,4666
Q104667,52.253,29.97,480,360,4667
Q104668,14.648,29.97,480,360,4668
Q104669,15.049,29.97,360,368,4669
Q104670,16.217,29.97,370,322,4670
Q104671,28.16,25.0,360,544,4671
Q104672,50.785,29.97,640,360,4672
Q104673,52.56,25.0,640,360,4673
Q104674,19.0,24.0,640,360,4674
Q104675,19.12,29.97,480,360,4675
Q104676,38.625,24.0,522,358,4676
Q104677,10.011,29.97,480,360,4677
Q104678,34.635,29.97,640,360,4678
Q104679,25.026,29.97,480,360,4679
Q104680,37.038,29.97,480,360,4680
Q104681,42.41,29.97,360,544,4681
Q104682,21.288,29.97,480,360,4682
Q104683,24.258,29.97,640,350,4683
Q104684,52.72,29.97,320,568,4684
Q104685,66.667,29.97,360,960,4685
Q104686,43.367,30.0,400,360,4686
Q104687,25.993,29.97,480,360,4687
Q104688,20.988,29.97,640,360,4688
Q104689,20.654,29.97,480,360,4689
Q104690,11.545,29.97,448,336,4690
Q104691,11.22,23.976,464,360,4691
Q104692,51.76,25.0,480,360,4692
Q104693,61.162,29.97,640,360,4693
Q104694,13.305,23.976,360,400,4694
Q104695,74.775,29.97,640,360,4695
Q104696,31.032,29.97,640,360,4696
Q104697,27.069,23.976,480,360,4697
Q104698,17.018,29.97,480,360,4698
Q104699,60.027,29.97,480,360,4699
Q104700,60.027,29.97,544,360,4700
Q104701,28.996,29.97,640,360,4701
Q104702,60.027,29.97,640,360,4702
Q104703,45.713,29.97,640,360,4703
Q104704,11.212,29.97,480,360,4704
Q104705,17.5,24.0,640,360,4705
Q104706,14.081,29.97,480,360,4706
Q104707,35.336,29.97,480,360,4707
Q104708,39.32,25.0,360,544,4708
Q104709,60.027,29.97,480,360,4709
Q104710,60.027,29.97,480,360,4710
Q104711,13.748,29.97,480,360,4711
Q104712,14.482,29.97,500,332,4712
Q104713,72.4,30.0,640,360,4713
Q104714,60.0,25.0,480,360,4714
Q104715,38.934,30.0,960,360,4715
Q104716,21.088,29.97,544,360,4716
Q104717,16.65,29.97,480,360,4717
Q104718,15.474,23.976,640,360,4718
Q104719,28.896,29.97,640,360,4719
Q104720,18.452,29.97,480,360,4720
Q104721,17.143,23.976,640,360,4721
Q104722,24.025,29.97,640,360,4722
Q104723,13.547,29.97,640,360,4723
Q104724,59.643,23.976,1280,360,4724
Q104725,48.134,30.0,848,360,4725
Q104726,60.0,24.0,360,640,4726
Q104727,14.882,29.97,640,360,4727
Q104728,60.027,29.97,640,360,4728
Q104729,55.99,29.97,480,360,4729
Q104730,35.334,30.0,360,432,4730
Q104731,35.636,29.97,480,360,4731
Q104732,20.054,29.97,640,360,4732
Q104733,25.226,29.97,640,360,4733
Q104734,22.189,29.97,480,360,4734
Q104735,16.584,29.97,480,360,4735
Q104736,18.0,25.0,480,360,4736
Q104737,22.023,29.97,480,360,4737
Q104738,14.548,29.97,480,360,4738
Q104739,60.027,29.97,640,360,4739
Q104740,25.226,29.97,480,360,4740
Q104741,16.817,29.97,640,360,4741
Q104742,8.209,29.97,640,360,4742
Q104743,180.0,24.0,360,640,4743
Q104744,28.262,29.97,480,360,4744
Q104745,7.041,29.97,480,360,4745
Q104746,27.061,29.97,360,480,4746
Q104747,22.32,25.0,480,360,4747
Q104748,45.78,29.97,480,360,4748
Q104749,42.743,29.97,480,360,4749
Q104750,49.116,29.97,640,360,4750
Q104751,20.479,23.976,480,360,4751
Q104752,18.477,23.976,640,360,4752
Q104753,37.2,30.0,480,360,4753
Q104754,39.373,23.976,400,360,4754
Q104755,39.206,23.976,480,360,4755
Q104756,102.0,30.0,360,544,4756
Q104757,54.855,29.97,1280,360,4757
Q104758,8.876,29.97,640,360,4758
Q104759,47.448,29.97,640,360,4759
Q104760,59.634,30.0,360,528,4760
Q104761,19.086,29.97,640,360,4761
Q104762,5.239,29.97,480,360,4762
Q104763,10.111,29.97,360,480,4763
Q104764,60.027,29.97,640,360,4764
Q104765,27.595,29.97,480,360,4765
Q104766,55.056,29.97,480,360,4766
Q104767,15.44,25.0,640,360,4767
Q104768,32.099,29.97,544,360,4768
Q104769,33.959,24.0,480,360,4769
Q104770,54.088,29.97,480,360,4770
Q104771,60.027,29.97,640,360,4771
Q104772,6.507,29.97,360,368,4772
Q104773,60.027,29.97,480,360,4773
Q104774,42.243,29.97,360,544,4774
Q104775,32.033,29.97,640,360,4775
Q104776,7.008,29.97,640,360,4776
Q104777,51.686,29.97,480,360,4777
Q104778,53.454,29.97,640,360,4778
Q104779,25.226,29.97,480,360,4779
Q104780,30.598,29.97,640,360,4780
Q104781,32.533,29.97,640,360,4781
Q104782,60.0,24.0,640,360,4782
Q104783,14.181,29.97,640,360,4783
Q104784,55.122,29.97,480,360,4784
Q104785,9.11,29.97,480,360,4785
Q104786,32.134,30.0,360,400,4786
Q104787,53.621,29.97,600,338,4787
Q104788,66.2,29.97,960,360,4788
Q104789,59.767,30.0,360,368,4789
Q104790,9.969,23.976,360,640,4790
Q104791,42.126,23.976,448,360,4791
Q104792,24.458,29.97,640,360,4792
Q104793,24.392,29.97,480,360,4793
Q104794,7.975,29.97,480,360,4794
Q104795,19.887,29.97,640,360,4795
Q104796,14.682,29.97,480,360,4796
Q104797,55.122,29.97,360,576,4797
Q104798,57.725,29.97,480,360,4798
Q104799,60.027,29.97,640,360,4799
Q104800,40.307,29.97,1280,360,4800
Q104801,60.027,29.97,640,360,4801
Q104802,60.027,29.97,640,360,4802
Q104803,25.726,29.97,640,360,4803
Q104804,6.0,24.0,640,360,4804
Q104805,22.648,23.976,480,360,4805
Q104806,50.651,29.97,608,360,4806
Q104807,60.0,25.0,640,360,4807
Q104808,60.027,29.97,480,360,4808
Q104809,30.097,29.97,480,360,4809
Q104810,36.704,29.97,480,360,4810
Q104811,41.175,29.97,368,360,4811
Q104812,5.906,29.97,480,360,4812
Q104813,26.761,29.97,480,360,4813
Q104814,9.01,23.976,480,360,4814
Q104815,41.067,30.0,848,360,4815
Q104816,20.554,29.97,640,360,4816
Q104817,91.158,29.97,480,360,4817
Q104818,48.417,24.0,640,360,4818
Q104819,21.439,23.976,480,360,4819
Q104820,16.283,29.97,640,360,4820
Q104821,13.047,29.97,640,360,4821
Q104822,8.442,29.97,480,360,4822
Q104823,34.235,29.97,640,360,4823
Q104824,37.12,25.0,640,360,4824
Q104825,18.334,30.0,560,360,4825
Q104826,47.214,29.97,640,360,4826
Q104827,59.434,30.0,640,360,4827
Q104828,55.88,25.0,528,360,4828
Q104829,64.267,30.0,480,360,4829
Q104830,60.027,29.97,480,360,4830
Q104831,15.449,29.97,480,360,4831
Q104832,40.0,24.0,640,360,4832
Q104833,25.826,29.97,480,360,4833
Q104834,60.027,29.97,640,360,4834
Q104835,56.59,29.97,360,368,4835
Q104836,19.553,29.97,480,360,4836
Q104837,67.767,30.0,480,360,4837
Q104838,60.0,25.0,480,360,4838
Q104839,5.239,29.97,480,360,4839
Q104840,60.027,29.97,640,360,4840
Q104841,23.991,29.97,560,360,4841
Q104842,27.028,29.97,480,360,4842
Q104843,60.0,25.0,480,360,4843
Q104844,13.547,29.97,640,360,4844
Q104845,45.2,30.0,360,576,4845
Q104846,89.99,29.97,480,360,4846
Q104847,13.389,23.976,640,360,4847
Q104848,13.0,24.0,640,360,4848
Q104849,25.826,29.97,480,360,4849
Q104850,29.23,29.97,640,360,4850
Q104851,20.421,29.97,480,360,4851
Q104852,29.03,29.97,640,360,4852
Q104853,26.327,29.97,480,360,4853
Q104854,50.451,29.97,640,360,4854
Q104855,60.027,29.97,480,360,4855
Q104856,47.515,29.97,360,400,4856
Q104857,56.09,29.97,480,360,4857
Q104858,16.28,25.0,544,360,4858
Q104859,12.346,29.97,640,360,4859
Q104860,45.046,29.97,480,360,4860
Q104861,5.089,23.976,640,360,4861
Q104862,53.587,29.97,640,360,4862
Q104863,67.802,29.97,1280,360,4863
Q104864,40.641,29.97,960,360,4864
Q104865,83.05,29.97,480,360,4865
Q104866,68.135,29.97,480,360,4866
Q104867,16.392,23.976,640,360,4867
Q104868,8.342,29.97,640,360,4868
Q104869,60.027,29.97,480,360,4869
Q104870,8.384,23.976,640,360,4870
Q104871,15.316,29.97,480,360,4871
Q104872,44.045,29.97,640,360,4872
Q104873,41.034,30.0,640,360,4873
Q104874,39.04,29.97,480,360,4874
Q104875,12.042,24.0,360,480,4875
Q104876,106.941,29.97,544,360,4876
Q104877,22.534,30.0,360,480,4877
Q104878,12.046,29.97,480,360,4878
Q104879,13.147,29.97,640,360,4879
Q104880,29.363,29.97,480,360,4880
Q104881,19.987,29.97,656,360,4881
Q104882,8.009,29.97,480,360,4882
Q104883,9.643,29.97,544,360,4883
Q104884,9.043,29.97,640,360,4884
Q104885,31.265,29.97,640,360,4885
Q104886,23.991,29.97,640,360,4886
Q104887,52.219,29.97,480,360,4887
Q104888,84.185,29.97,704,360,4888
Q104889,39.267,30.0,360,480,4889
Q104890,19.395,23.976,640,360,4890
Q104891,23.924,29.97,480,360,4891
Q104892,22.857,29.97,640,360,4892
Q104893,30.965,29.97,480,360,4893
Q104894,51.052,29.97,640,360,4894
Q104895,16.92,25.0,640,360,4895
Q104896,60.027,29.97,480,360,4896
Q104897,45.78,29.97,640,360,4897
Q104898,25.826,29.97,640,360,4898
Q104899,28.329,29.97,640,360,4899
Q104900,12.138,23.976,640,360,4900
Q104901,17.685,23.976,640,360,4901
Q104902,30.031,29.97,640,360,4902
Q104903,25.893,29.97,480,360,4903
Q104904,60.0,25.0,480,360,4904
Q104905,60.027,29.97,480,360,4905
Q104906,60.027,29.97,640,360,4906
Q104907,33.0,29.97,640,360,4907
Q104908,5.673,29.97,480,360,4908
Q104909,60.027,29.97,360,544,4909
Q104910,60.027,29.97,640,360,4910
Q104911,60.027,29.97,640,360,4911
Q104912,9.334,24.0,360,640,4912
Q104913,52.5,24.0,640,360,4913
Q104914,20.955,29.97,568,320,4914
Q104915,38.44,25.0,640,360,4915
Q104916,28.629,29.97,624,360,4916
Q104917,16.484,29.97,480,360,4917
Q104918,14.459,24.0,640,360,4918
Q104919,20.021,29.97,544,360,4919
Q104920,60.027,29.97,688,360,4920
Q104921,10.8,25.0,480,360,4921
Q104922,23.391,29.97,640,360,4922
Q104923,56.734,30.0,704,360,4923
Q104924,22.857,29.97,480,360,4924
Q104925,26.227,29.97,480,360,4925
Q104926,10.745,29.97,360,480,4926
Q104927,10.0,24.0,640,360,4927
Q104928,51.177,23.976,640,360,4928
Q104929,23.0,24.0,480,360,4929
Q104930,17.351,29.97,640,360,4930
Q104931,52.953,29.97,640,360,4931
Q104932,20.855,29.97,480,360,4932
Q104933,13.514,29.97,640,360,4933
Q104934,24.834,30.0,720,360,4934
Q104935,60.0,25.0,480,360,4935
Q104936,22.823,29.97,640,360,4936
Q104937,60.027,29.97,640,360,4937
Q104938,31.532,29.97,544,360,4938
Q104939,18.019,29.97,640,360,4939
Q104940,40.608,29.97,360,480,4940
Q104941,42.076,29.97,480,360,4941
Q104942,60.027,29.97,640,360,4942
Q104943,60.0,24.0,544,360,4943
Q104944,37.038,29.97,640,360,4944
Q104945,60.027,29.97,480,360,4945
Q104946,22.732,23.976,640,360,4946
Q104947,9.41,29.97,360,608,4947
Q104948,11.846,29.97,480,360,4948
Q104949,20.621,29.97,480,360,4949
Q104950,28.295,29.97,480,360,4950
Q104951,15.649,29.97,640,356,4951
Q104952,35.102,29.97,480,360,4952
Q104953,7.808,29.97,480,360,4953
Q104954,10.144,29.97,640,360,4954
Q104955,13.381,29.97,640,360,4955
Q104956,14.181,29.97,480,360,4956
Q104957,14.515,29.97,480,360,4957
Q104958,30.998,29.97,480,360,4958
Q104959,18.219,29.97,480,360,4959
Q104960,61.128,29.97,960,360,4960
Q104961,15.474,23.976,640,360,4961
Q104962,54.088,29.97,480,360,4962
Q104963,94.829,29.97,480,360,4963
Q104964,75.91,29.97,480,360,4964
Q104965,12.179,29.97,640,360,4965
Q104966,46.814,29.97,480,360,4966
Q104967,12.38,29.97,640,360,4967
Q104968,79.734,30.0,432,360,4968
Q104969,60.027,29.97,640,360,4969
Q104970,39.774,29.97,640,360,4970
Q104971,54.422,29.97,640,360,4971
Q104972,36.003,29.97,480,360,4972
Q104973,61.334,30.0,704,360,4973
Q104974,27.528,29.97,640,360,4974
Q104975,5.94,29.97,480,360,4975
Q104976,60.027,29.97,640,360,4976
Q104977,72.5,30.0,368,360,4977
Q104978,13.834,30.0,480,360,4978
Q104979,21.088,29.97,480,360,4979
Q104980,34.869,29.97,672,360,4980
Q104981,64.565,29.97,480,360,4981
Q104982,21.022,29.97,640,360,4982
Q104983,18.019,29.97,640,360,4983
Q104984,68.28,25.0,480,360,4984
Q104985,16.484,29.97,480,360,4985
Q104986,26.193,29.97,360,640,4986
Q104987,51.819,29.97,480,360,4987
Q104988,28.76,25.0,640,360,4988
Q104989,35.836,29.97,480,360,4989
Q104990,14.467,30.0,640,360,4990
Q104991,6.407,29.97,360,480,4991
Q104992,29.263,29.97,480,360,4992
Q104993,16.617,29.97,640,360,4993
Q104994,79.767,30.0,624,360,4994
Q104995,11.512,29.97,640,360,4995
Q104996,17.018,29.97,480,360,4996
Q104997,60.027,29.97,480,360,4997
Q104998,21.959,24.0,480,360,4998
Q104999,21.889,29.97,480,360,4999
Q105000,50.676,23.976,640,360,5000
Q105001,60.0,24.0,640,360,5001
Q105002,23.824,29.97,480,360,5002
Q105003,10.411,29.97,480,360,5003
Q105004,21.856,29.97,640,360,5004
Q105005,21.634,30.0,480,360,5005
Q105006,48.567,30.0,480,360,5006
Q105007,51.385,29.97,480,360,5007
Q105008,25.493,29.97,480,360,5008
Q105009,60.027,29.97,480,360,5009
Q105010,20.321,29.97,640,360,5010
Q105011,24.358,29.97,640,360,5011
Q105012,47.748,29.97,480,360,5012
Q105013,60.027,29.97,640,360,5013
Q105014,39.006,29.97,640,360,5014
Q105015,22.523,29.97,640,360,5015
Q105016,40.074,29.97,480,360,5016
Q105017,65.04,25.0,688,360,5017
Q105018,18.285,29.97,480,360,5018
Q105019,34.835,29.97,640,360,5019
Q105020,14.015,29.97,360,480,5020
Q105021,40.041,29.97,640,360,5021
Q105022,13.514,23.976,480,360,5022
Q105023,11.178,29.97,640,360,5023
Q105024,13.014,29.97,480,360,5024
Q105025,22.99,29.97,480,360,5025
Q105026,21.209,24.0,640,360,5026
Q105027,26.627,29.97,480,360,5027
Q105028,90.767,30.0,360,544,5028
Q105029,19.02,29.97,640,360,5029
Q105030,109.934,30.0,480,360,5030
Q105031,22.089,29.97,640,360,5031
Q105032,30.698,29.97,480,360,5032
Q105033,15.734,30.0,360,480,5033
Q105034,10.511,23.976,640,360,5034
Q105035,23.267,30.0,568,320,5035
Q105036,10.111,29.97,480,360,5036
Q105037,13.472,23.976,480,360,5037
Q105038,17.92,25.0,640,360,5038
Q105039,19.0,24.0,640,360,5039
Q105040,9.71,29.97,640,360,5040
Q105041,60.027,29.97,640,360,5041
Q105042,13.014,29.97,640,360,5042
Q105043,19.353,29.97,640,360,5043
Q105044,38.467,30.0,480,360,5044
Q105045,60.0,24.0,640,360,5045
Q105046,6.84,25.0,480,360,5046
Q105047,5.006,29.97,640,360,5047
Q105048,9.31,29.97,640,360,5048
Q105049,23.824,29.97,360,400,5049
Q105050,28.634,30.0,640,360,5050
Q105051,6.674,29.97,640,360,5051
Q105052,23.758,29.97,640,360,5052
Q105053,45.513,29.97,640,360,5053
Q105054,8.709,29.97,480,360,5054
Q105055,47.848,29.97,480,360,5055
Q105056,91.592,29.97,544,360,5056
Q105057,6.007,29.97,480,360,5057
Q105058,31.432,29.97,360,480,5058
Q105059,11.579,29.97,480,360,5059
Q105060,60.027,29.97,480,360,5060
Q105061,10.177,29.97,480,360,5061
Q105062,7.508,29.97,480,360,5062
Q105063,50.084,29.97,640,360,5063
Q105064,46.147,29.97,656,360,5064
Q105065,17.28,25.0,640,360,5065
Q105066,49.684,29.97,640,360,5066
Q105067,16.134,30.0,548,324,5067
Q105068,24.158,29.97,480,360,5068
Q105069,15.149,29.97,640,360,5069
Q105070,15.182,29.97,360,480,5070
Q105071,17.718,29.97,480,360,5071
Q105072,47.448,29.97,960,360,5072
Q105073,21.288,29.97,640,360,5073
Q105074,29.53,29.97,640,360,5074
Q105075,41.642,29.97,640,360,5075
Q105076,10.011,29.97,640,360,5076
Q105077,33.167,29.97,640,360,5077
Q105078,31.732,29.97,480,360,5078
Q105079,60.027,29.97,360,640,5079
Q105080,17.28,25.0,480,360,5080
Q105081,19.987,29.97,480,360,5081
Q105082,60.027,29.97,360,640,5082
Q105083,60.027,29.97,360,480,5083
Q105084,37.2,25.0,640,360,5084
Q105085,59.6,30.0,480,360,5085
Q105086,38.748,23.976,640,360,5086
Q105087,60.027,29.97,480,360,5087
Q105088,73.834,30.0,432,360,5088
Q105089,23.791,29.97,640,360,5089
Q105090,18.319,29.97,360,640,5090
Q105091,17.451,29.97,480,360,5091
Q105092,37.08,25.0,480,360,5092
Q105093,41.04,25.0,480,360,5093
Q105094,60.027,29.97,480,360,5094
Q105095,25.393,29.97,640,360,5095
Q105096,30.998,29.97,640,360,5096
Q105097,15.016,29.97,480,360,5097
Q105098,60.027,29.97,480,360,5098
Q105099,60.0,24.0,640,360,5099
Q105100,21.655,29.97,480,360,5100
Q105101,19.086,29.97,480,360,5101
Q105102,60.027,29.97,640,360,5102
Q105103,7.575,29.97,480,360,5103
Q105104,28.229,29.97,640,360,5104
Q105105,11.078,29.97,640,360,5105
Q105106,48.282,29.97,360,640,5106
Q105107,17.518,29.97,480,360,5107
Q105108,28.16,25.0,480,320,5108
Q105109,7.008,29.97,480,360,5109
Q105110,36.37,29.97,480,360,5110
Q105111,17.651,29.97,480,360,5111
Q105112,35.536,29.97,480,360,5112
Q105113,27.161,29.97,480,360,5113
Q105114,10.678,29.97,480,360,5114
Q105115,49.383,29.97,544,360,5115
Q105116,17.018,29.97,640,360,5116
Q105117,16.834,30.0,254,190,5117
Q105118,19.987,29.97,480,360,5118
Q105119,60.027,29.97,640,360,5119
Q105120,49.034,30.0,496,360,5120
Q105121,25.959,24.0,832,360,5121
Q105122,45.146,29.97,480,360,5122
Q105123,24.025,29.97,480,360,5123
Q105124,35.936,29.97,480,360,5124
Q105125,17.143,23.976,360,416,5125
Q105126,29.989,23.976,480,360,5126
Q105127,29.03,29.97,480,360,5127
Q105128,10.811,29.97,480,360,5128
Q105129,15.282,29.97,640,360,5129
Q105130,29.28,23.976,640,360,5130
Q105131,9.577,29.97,480,360,5131
Q105132,13.314,29.97,640,360,5132
Q105133,12.013,29.97,480,360,5133
Q105134,37.663,23.976,448,360,5134
Q105135,52.053,29.97,480,360,5135
Q105136,27.028,29.97,544,360,5136
Q105137,43.878,29.97,960,360,5137
Q105138,29.03,29.97,1136,320,5138
Q105139,36.162,23.976,640,356,5139
Q105140,57.091,29.97,480,360,5140
Q105141,25.667,30.0,360,400,5141
Q105142,24.859,29.97,480,360,5142
Q105143,10.444,29.97,480,360,5143
Q105144,18.285,29.97,640,360,5144
Q105145,81.36,25.0,480,360,5145
Q105146,60.0,25.0,480,360,5146
Q105147,9.81,29.97,640,360,5147
Q105148,7.108,29.97,640,360,5148
Q105149,17.218,29.97,640,360,5149
Q105150,8.376,29.97,480,360,5150
Q105151,22.084,24.0,360,640,5151
Q105152,19.887,29.97,480,360,5152
Q105153,17.018,23.976,480,360,5153
Q105154,56.023,29.97,640,360,5154
Q105155,60.027,29.97,480,360,5155
Q105156,6.54,29.97,544,360,5156
Q105157,20.021,29.97,528,360,5157
Q105158,25.5,24.0,640,360,5158
Q105159,10.375,24.0,640,360,5159
Q105160,38.305,29.97,480,360,5160
Q105161,14.015,29.97,480,360,5161
Q105162,60.4,30.0,353,498,5162
Q105163,33.28,25.0,640,360,5163
Q105164,24.5,30.0,480,360,5164
Q105165,38.12,25.0,608,360,5165
Q105166,18.953,29.97,640,360,5166
Q105167,6.007,29.97,640,360,5167
Q105168,17.485,29.97,480,360,5168
Q105169,12.246,29.97,480,360,5169
Q105170,19.5,24.0,640,360,5170
Q105171,12.146,29.97,480,360,5171
Q105172,60.027,29.97,480,360,5172
Q105173,15.416,29.97,480,360,5173
Q105174,64.267,30.0,480,360,5174
Q105175,54.722,29.97,480,360,5175
Q105176,60.027,29.97,480,360,5176
Q105177,21.334,24.0,360,1408,5177
Q105178,12.6,30.0,320,480,5178
Q105179,12.546,29.97,360,640,5179
Q105180,34.634,30.0,640,360,5180
Q105181,60.027,29.97,480,360,5181
Q105182,16.809,23.976,480,360,5182
Q105183,14.482,29.97,480,360,5183
Q105184,73.474,29.97,544,360,5184
Q105185,12.92,25.0,640,360,5185
Q105186,44.5,24.0,640,360,5186
Q105187,36.671,29.97,480,360,5187
Q105188,129.63,29.97,640,360,5188
Q105189,15.433,23.976,480,360,5189
Q105190,14.248,29.97,480,360,5190
Q105191,14.749,29.97,640,360,5191
Q105192,11.078,29.97,480,360,5192
Q105193,56.957,29.97,528,360,5193
Q105194,42.109,29.97,480,360,5194
Q105195,138.739,29.97,480,360,5195
Q105196,16.951,29.97,640,360,5196
Q105197,27.561,29.97,640,360,5197
Q105198,24.267,30.0,480,360,5198
Q105199,17.518,29.97,480,360,5199
Q105200,19.553,29.97,640,360,5200
Q105201,32.88,25.0,480,360,5201
Q105202,60.027,29.97,480,360,5202
Q105203,31.832,29.97,480,360,5203
Q105204,16.05,29.97,640,360,5204
Q105205,7.108,29.97,480,360,5205
Q105206,17.752,29.97,544,360,5206
Q105207,24.667,30.0,360,464,5207
Q105208,41.375,29.97,432,360,5208
Q105209,19.52,29.97,480,360,5209
Q105210,24.325,29.97,640,360,5210
Q105211,6.507,29.97,360,368,5211
Q105212,34.902,29.97,640,360,5212
Q105213,31.932,29.97,480,360,5213
Q105214,25.026,29.97,480,360,5214
Q105215,55.867,30.0,480,360,5215
Q105216,48.209,24.0,640,360,5216
Q105217,29.43,29.97,640,360,5217
Q105218,60.027,29.97,480,360,5218
Q105219,23.76,25.0,448,360,5219
Q105220,29.238,23.976,360,544,5220
Q105221,60.027,29.97,360,544,5221
Q105222,53.054,29.97,480,360,5222
Q105223,51.886,29.97,360,480,5223
Q105224,13.014,29.97,640,360,5224
Q105225,13.547,29.97,640,360,5225
Q105226,60.027,29.97,480,360,5226
Q105227,51.318,29.97,360,544,5227
Q105228,17.284,29.97,640,360,5228
Q105229,79.28,29.97,640,360,5229
Q105230,75.443,29.97,480,360,5230
Q105231,19.42,29.97,640,360,5231
Q105232,30.031,29.97,480,360,5232
Q105233,89.99,29.97,544,360,5233
Q105234,62.263,29.97,480,360,5234
Q105235,47.114,29.97,480,360,5235
Q105236,53.054,29.97,544,360,5236
Q105237,6.774,29.97,640,360,5237
Q105238,12.04,25.0,480,360,5238
Q105239,15.0,24.0,544,360,5239
Q105240,16.617,29.97,480,360,5240
Q105241,49.65,29.97,640,360,5241
Q105242,5.506,29.97,640,360,5242
Q105243,34.101,29.97,480,360,5243
Q105244,60.027,29.97,640,360,5244
Q105245,19.987,29.97,480,360,5245
Q105246,40.608,29.97,360,640,5246
Q105247,54.522,29.97,640,360,5247
Q105248,39.84,29.97,360,592,5248
Q105249,30.064,29.97,480,360,5249
Q105250,30.898,29.97,640,360,5250
Q105251,23.024,29.97,480,360,5251
Q105252,16.017,29.97,640,360,5252
Q105253,60.0,25.0,480,360,5253
Q105254,43.044,29.97,480,360,5254
Q105255,10.211,29.97,360,480,5255
Q105256,37.004,29.97,360,576,5256
Q105257,42.12,25.0,480,360,5257
Q105258,28.729,29.97,640,360,5258
Q105259,33.134,29.97,480,360,5259
Q105260,12.58,29.97,640,360,5260
Q105261,44.178,29.97,480,360,5261
Q105262,29.53,29.97,480,360,5262
Q105263,27.595,29.97,396,222,5263
Q105264,39.6,25.0,480,360,5264
Q105265,5.006,29.97,640,360,5265
Q105266,50.051,29.97,640,360,5266
Q105267,13.347,29.97,640,360,5267
Q105268,24.291,29.97,480,360,5268
Q105269,22.042,24.0,640,360,5269
Q105270,7.475,29.97,640,360,5270
Q105271,25.893,29.97,360,640,5271
Q105272,30.231,29.97,480,360,5272
Q105273,30.031,29.97,480,360,5273
Q105274,60.027,29.97,480,360,5274
Q105275,56.167,24.0,384,360,5275
Q105276,30.1,30.0,640,360,5276
Q105277,34.467,30.0,593,278,5277
Q105278,72.306,29.97,640,360,5278
Q105279,18.919,29.97,480,360,5279
Q105280,14.015,29.97,480,360,5280
Q105281,16.183,29.97,480,360,5281
Q105282,54.689,29.97,640,360,5282
Q105283,15.016,29.97,480,360,5283
Q105284,5.539,29.97,640,360,5284
Q105285,30.164,29.97,480,360,5285
Q105286,9.043,29.97,360,640,5286
Q105287,102.837,29.97,960,360,5287
Q105288,9.042,24.0,640,360,5288
Q105289,26.193,29.97,480,360,5289
Q105290,12.613,29.97,480,360,5290
Q105291,18.185,29.97,640,360,5291
Q105292,11.078,29.97,480,360,5292
Q105293,60.0,24.0,640,360,5293
Q105294,95.6,30.0,640,360,5294
Q105295,13.114,29.97,640,360,5295
Q105296,33.48,25.0,480,360,5296
Q105297,46.213,29.97,480,360,5297
Q105298,7.208,29.97,480,360,5298
Q105299,16.35,29.97,480,360,5299
Q105300,35.069,29.97,640,360,5300
Q105301,60.027,29.97,640,360,5301
Q105302,60.027,29.97,640,360,5302
Q105303,60.027,29.97,480,360,5303
Q105304,34.792,24.0,360,576,5304
Q105305,31.298,29.97,480,360,5305
Q105306,60.144,23.976,448,360,5306
Q105307,53.954,29.97,448,360,5307
Q105308,60.0,25.0,480,360,5308
Q105309,10.011,29.97,640,360,5309
Q105310,50.534,30.0,360,400,5310
Q105311,20.454,29.97,640,360,5311
Q105312,29.597,29.97,640,360,5312
Q105313,60.027,29.97,480,360,5313
Q105314,17.601,23.976,640,360,5314
Q105315,28.095,29.97,1012,288,5315
Q105316,36.037,29.97,640,360,5316
Q105317,17.893,23.976,640,360,5317
Q105318,6.507,29.97,640,360,5318
Q105319,24.225,29.97,480,360,5319
Q105320,10.011,29.97,640,360,5320
Q105321,60.027,29.97,544,360,5321
Q105322,31.75,24.0,416,360,5322
Q105323,60.027,29.97,640,356,5323
Q105324,11.612,29.97,480,360,5324
Q105325,24.158,29.97,640,360,5325
Q105326,29.964,29.97,480,360,5326
Q105327,18.352,29.97,480,360,5327
Q105328,44.375,24.0,360,400,5328
Q105329,10.244,29.97,480,360,5329
Q105330,33.467,29.97,480,360,5330
Q105331,17.018,29.97,480,360,5331
Q105332,24.558,29.97,640,360,5332
Q105333,29.196,29.97,544,360,5333
Q105334,54.321,29.97,360,576,5334
Q105335,60.027,29.97,480,360,5335
Q105336,7.208,29.97,640,360,5336
Q105337,17.318,29.97,640,360,5337
Q105338,12.446,29.97,360,480,5338
Q105339,9.61,29.97,640,360,5339
Q105340,60.027,29.97,480,360,5340
Q105341,54.088,29.97,568,320,5341
Q105342,5.373,29.97,640,360,5342
Q105343,60.027,29.97,480,360,5343
Q105344,30.264,29.97,960,360,5344
Q105345,44.667,30.0,640,360,5345
Q105346,39.5,30.0,480,360,5346
Q105347,38.305,29.97,480,360,5347
Q105348,10.044,29.97,640,360,5348
Q105349,27.261,29.97,544,360,5349
Q105350,8.976,29.97,640,360,5350
Q105351,60.027,29.97,640,360,5351
Q105352,19.92,29.97,360,640,5352
Q105353,42.743,29.97,480,360,5353
Q105354,78.079,29.97,480,360,5354
Q105355,27.762,29.97,480,360,5355
Q105356,13.914,29.97,480,360,5356
Q105357,13.481,29.97,480,360,5357
Q105358,14.1,30.0,640,360,5358
